date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:57:36	1496916/1496916	---M--	200	added ('OK')	image/png	etag:%224bb51ee8ea98501fa6a13e6e1f223ec5%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625977b7f8b7cd27f6cbb145_ThePark-Night.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625977b7f8b7cd27f6cbb145_ThePark-Night.png	(from https://www.okaybears.com/park)
11:57:37	190060/190060	---M--	200	added ('OK')	image/png	etag:%22906c48f97d0bae3b0fdbfe33ac758fda%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62580711e384e6f9a0c7d5d2_MandyBear%20(1).png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62580711e384e6f9a0c7d5d2_MandyBear%20(1).png	(from https://www.okaybears.com/park)
11:57:37	186965/186965	---M--	200	added ('OK')	image/png	etag:%22f96beaf809c3527d87a0b86fae0e12af%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6258067b0c7318675731810c_MandyBear-2.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6258067b0c7318675731810c_MandyBear-2.png	(from https://www.okaybears.com/park)
11:57:38	200133/200133	---M--	200	added ('OK')	image/png	etag:%22e7f9e4c89f3e91553ef461d89a6cf7ed%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6258066fdedfbd482e602b2d_MoonyBear-2.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6258066fdedfbd482e602b2d_MoonyBear-2.png	(from https://www.okaybears.com/park)
11:57:40	210512/210512	---M--	200	added ('OK')	image/png	etag:%22647cdd7ba5d01028a8837ca92ef77598%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6255f56056b72bc76c759f99_MoonyBear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6255f56056b72bc76c759f99_MoonyBear.png	(from https://www.okaybears.com/park)
11:57:40	188954/188954	---M--	200	added ('OK')	image/png	etag:%22df8bae23471f965ec880ea641136926f%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6258074425e03d5123240247_RamaBear-2%20(1).png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6258074425e03d5123240247_RamaBear-2%20(1).png	(from https://www.okaybears.com/park)
11:57:41	2417233/2417233	---M--	200	added ('OK')	image/png	etag:%22e08c6932c71ce4a6886d07ecb2c4e7e3%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62595ff190a5ef78b7d8ddf6_The%20Park-min.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62595ff190a5ef78b7d8ddf6_The%20Park-min.png	(from https://www.okaybears.com/park)
11:57:41	162575/162575	---M--	200	added ('OK')	image/png	etag:%22a6053042aa76e54fab6ff08c65c2f72c%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6258063fdb15dd1ba5e77fdf_TeeBear-2.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6258063fdb15dd1ba5e77fdf_TeeBear-2.png	(from https://www.okaybears.com/park)
11:57:41	188220/188220	---M--	200	added ('OK')	image/png	etag:%227929f6bc53233adcdf5a5277553b92ea%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6255f580c714390c7b066bee_Rama%20Bear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6255f580c714390c7b066bee_Rama%20Bear.png	(from https://www.okaybears.com/park)
11:57:42	150450/150450	---M--	200	added ('OK')	image/png	etag:%221c80aa1c8dcc01c9df43ab35fd5619b4%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6255f59badb3ae3c5dabf1e4_TeeBear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6255f59badb3ae3c5dabf1e4_TeeBear.png	(from https://www.okaybears.com/park)
11:57:44	302367/302367	---M--	200	added ('OK')	image/png	etag:%227dda4c9cf53728b78ae56ca37ea5f94e%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d33fecf051e6d7f148c7_Elsa-Bear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d33fecf051e6d7f148c7_Elsa-Bear.png	(from https://www.okaybears.com/park)
11:57:44	703331/703331	---M--	200	added ('OK')	image/png	etag:%222c3f710680b1701fd0f2835c5a36d700%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62684d8e07b07a9f4c6edab4_DevidBear-2.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62684d8e07b07a9f4c6edab4_DevidBear-2.png	(from https://www.okaybears.com/park)
11:57:44	145726/145726	---M--	200	added ('OK')	image/png	etag:%22bbadb4aa316659523b7a98465f9468de%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d02e297e0c7abe1452f0_Dada-Bear02.png.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d02e297e0c7abe1452f0_Dada-Bear02.png.png	(from https://www.okaybears.com/park)
11:57:44	666093/666093	---M--	200	added ('OK')	image/png	etag:%22beaaf91f70f48de3624e9f759f619673%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62684d874a48ebab4a754ad7_DevidBear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62684d874a48ebab4a754ad7_DevidBear.png	(from https://www.okaybears.com/park)
11:57:45	143933/143933	---M--	200	added ('OK')	image/png	etag:%22cc683245ccb483dab6a88616a98d0e76%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d02c59bbee9af13c3220_Dada-Bear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d02c59bbee9af13c3220_Dada-Bear.png	(from https://www.okaybears.com/park)
11:57:46	198577/198577	---M--	200	added ('OK')	image/png	etag:%22ab7ac2567189e588823bde557f9a7db2%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d0b47bd119a56d589bc1_HayaBear-min.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d0b47bd119a56d589bc1_HayaBear-min.png	(from https://www.okaybears.com/park)
11:57:46	161429/161429	---M--	200	added ('OK')	image/png	etag:%229620ed26d5539e80fa73630abc55adb0%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d13579323a0e9d504f66_SasaBear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d13579323a0e9d504f66_SasaBear.png	(from https://www.okaybears.com/park)
11:57:47	167150/167150	---M--	200	added ('OK')	image/png	etag:%2298d38fe8ef7a3763c5bec2bf13b22334%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d109d4b7d07ac5630080_ImadBear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62c3d109d4b7d07ac5630080_ImadBear.png	(from https://www.okaybears.com/park)
11:57:48	189836/189836	---M--	200	added ('OK')	image/png	etag:%224b89a79014881707d619a7b828648f2e%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62d638ab23c6fdcf53d2bdf6_TanazBear%20(1).png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62d638ab23c6fdcf53d2bdf6_TanazBear%20(1).png	(from https://www.okaybears.com/park)
11:57:49	522922/522922	---M--	200	added ('OK')	image/png	etag:%22425cc6c71e903899482879704549a5ff%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6258deb290a5ef5235d5bdfd_RioBear-2.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6258deb290a5ef5235d5bdfd_RioBear-2.png	(from https://www.okaybears.com/park)
11:57:50	489809/489809	---M--	200	added ('OK')	image/png	etag:%224b02642fff58c6927382b8518e04fe39%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6258dea9365db23c88521fd0_RioBear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6258dea9365db23c88521fd0_RioBear.png	(from https://www.okaybears.com/park)
11:57:50	163128/163128	---M--	200	added ('OK')	image/png	etag:%22d59c2bd8e5b6df3c5cfc0a2b02edc6f7%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/625802266f8ce71ca1ed84ca_ShoevanBear-2.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/625802266f8ce71ca1ed84ca_ShoevanBear-2.png	(from https://www.okaybears.com/park)
11:57:50	161387/161387	---M--	200	added ('OK')	image/png	etag:%22da176bb0c8968bd7b4ce5d06c3e5b9ff%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6256be35e4a10c37b555cafc_ShoevanBear%20.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6256be35e4a10c37b555cafc_ShoevanBear%20.png	(from https://www.okaybears.com/park)
11:57:51	180825/180825	---M--	200	added ('OK')	image/png	etag:%22c8f4870d57a535d081e97238433de9d8%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6258027c401933b748fead5e_GGBear-2.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6258027c401933b748fead5e_GGBear-2.png	(from https://www.okaybears.com/park)
11:57:51	176558/176558	---M--	200	added ('OK')	image/png	etag:%22d92b72fdb511469fef2a1f662858204a%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6255f519e8309d537f49edef_GG%20Bear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6255f519e8309d537f49edef_GG%20Bear.png	(from https://www.okaybears.com/park)
11:57:51	21742/21742	---M--	200	added ('OK')	image/png	etag:%2271b1c40350fb08cb908eeac369e077fa%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62595e4c7e839e5846e0f30a_Bubble%20Gum%201.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62595e4c7e839e5846e0f30a_Bubble%20Gum%201.png	(from https://www.okaybears.com/park)
11:57:51	22845/22845	---M--	200	added ('OK')	image/png	etag:%222694378603bfb962a35007b4e09a4540%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62595ef46940831464f1cce2_Yoyo.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62595ef46940831464f1cce2_Yoyo.png	(from https://www.okaybears.com/park)
11:57:52	33525/33525	---M--	200	added ('OK')	image/png	etag:%22d08dc0534208379b7429e202986b839d%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62595f106e280c11aa6daedf_Cassette.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62595f106e280c11aa6daedf_Cassette.png	(from https://www.okaybears.com/park)
11:57:52	41052/41052	---M--	200	added ('OK')	image/png	etag:%22ecd532c813364c5ebc1a788246c2e3fd%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62595f23694083641df1cd29_Earphones%201.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62595f23694083641df1cd29_Earphones%201.png	(from https://www.okaybears.com/park)
11:57:53	68618/68618	---M--	200	added ('OK')	image/png	etag:%229c2df7c04c916c6a5afb7efea79d6c7f%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625a32aef4d93fae0c4cba3c_blue-menu-bear%201.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625a32aef4d93fae0c4cba3c_blue-menu-bear%201.png	(from https://www.okaybears.com/blueprint)
11:57:53	213/213	---M--	200	added ('OK')	image/png	etag:%222f74ff0426f26b865268c5837c63c72e%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625481ed09fa1358c2c0308b_Union.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625481ed09fa1358c2c0308b_Union.png	(from https://www.okaybears.com/blueprint)
11:57:53	551/551	---M--	200	added ('OK')	image/png	etag:%2260c210452b4c87b771ce18ec5771a09a%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6254895885745550d1693001_InProgress.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6254895885745550d1693001_InProgress.png	(from https://www.okaybears.com/blueprint)
11:57:53	563/563	---M--	200	added ('OK')	image/png	etag:%2287bd2f36ef094f9c1e12dc544e5ed0a3%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6254897aeb096e3518dffbb7_Considering.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6254897aeb096e3518dffbb7_Considering.png	(from https://www.okaybears.com/blueprint)
11:57:54	423/423	---M--	200	added ('OK')	image/png	etag:%2266644fa72c67a31d4475a905f5d605fc%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6254876128e151366b981c74_Complete.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6254876128e151366b981c74_Complete.png	(from https://www.okaybears.com/blueprint)
